NIM,ANGKATAN,IPK,IPK LULUS,SKS TEMPUH,SKS LULUS,SKS TOTAL,IP SEMESTER 1,IP SEMESTER 2,IP SEMESTER 3,IP SEMESTER 4,IP SEMESTER 5,SKS TEMPUH SEMESTER 1,SKS TEMPUH SEMESTER 2,SKS TEMPUH SEMESTER 3,SKS TEMPUH SEMESTER 4,SKS TEMPUH SEMESTER 5,JUMLAH MATKUL YANG DI ULANG,JUMLAH CUTI (SEMESTER),status_kelulusan
192032022,2019,3.81,3.81,162.0,150.0,150.0,3.74,3.85,3.66,3.84,3.79,22.0,46.0,70.0,94.0,116.0,1,0,Tidak Tepat Waktu
192032025,2019,3.85,3.85,158.0,150.0,150.0,3.81,3.57,3.75,3.85,3.88,22.0,46.0,70.0,94.0,116.0,1,0,Tidak Tepat Waktu
192032029,2019,3.65,3.65,150.0,148.0,148.0,3.4,3.16,3.41,3.75,3.79,22.0,46.0,68.0,92.0,114.0,1,0,Tidak Tepat Waktu
192032030,2019,3.71,3.71,150.0,150.0,150.0,3.5,3.52,3.72,3.85,3.85,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032032,2019,3.86,3.86,150.0,150.0,150.0,3.7,3.89,3.74,3.9,3.88,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032033,2019,3.65,3.65,156.0,150.0,150.0,3.61,3.57,3.42,3.7,3.83,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192032035,2019,3.75,3.75,156.0,150.0,150.0,3.5,3.81,3.66,3.84,3.77,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032037,2019,3.8,3.8,158.0,150.0,150.0,3.74,3.6,3.67,3.84,3.82,22.0,46.0,70.0,94.0,116.0,1,0,Tidak Tepat Waktu
192032039,2019,3.7,3.7,162.0,150.0,150.0,3.4,0.0,3.63,3.64,3.76,22.0,22.0,46.0,70.0,92.0,2,1,Tidak Tepat Waktu
192032044,2019,3.79,3.79,166.0,150.0,150.0,3.66,3.63,3.36,3.82,3.78,22.0,46.0,70.0,94.0,118.0,3,0,Tidak Tepat Waktu
192032048,2019,3.75,3.75,162.0,150.0,150.0,3.68,3.13,3.36,3.82,3.81,22.0,46.0,70.0,94.0,118.0,3,0,Tidak Tepat Waktu
192032049,2019,3.65,3.65,166.0,150.0,150.0,3.4,3.7,3.34,3.7,3.74,22.0,46.0,70.0,92.0,116.0,2,0,Tidak Tepat Waktu
192042004,2019,3.65,3.65,156.0,150.0,150.0,3.46,3.6,3.7,3.79,3.46,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042005,2019,3.63,3.63,150.0,150.0,150.0,3.38,3.6,3.81,3.76,3.33,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042007,2019,3.75,3.75,156.0,150.0,150.0,3.59,3.7,3.88,3.78,3.71,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042008,2019,3.78,3.78,150.0,150.0,150.0,3.61,3.64,3.72,3.81,3.85,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042012,2019,3.52,3.52,170.0,150.0,150.0,3.31,3.31,3.61,3.72,3.31,22.0,46.0,70.0,92.0,114.0,3,0,Tidak Tepat Waktu
192042014,2019,3.68,3.68,156.0,150.0,150.0,3.53,3.64,3.79,3.85,3.37,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042015,2019,3.68,3.68,150.0,150.0,150.0,3.48,3.74,3.74,3.82,3.62,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042016,2019,3.75,3.75,156.0,150.0,150.0,3.63,3.52,3.7,3.85,3.9,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042017,2019,3.62,3.62,150.0,150.0,150.0,3.47,3.47,3.5,3.64,3.79,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042019,2019,3.56,3.56,156.0,150.0,150.0,3.38,3.63,3.59,3.78,3.22,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042021,2019,3.62,3.62,150.0,150.0,150.0,3.48,3.46,3.56,3.76,3.7,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042023,2019,3.71,3.71,156.0,150.0,150.0,3.55,3.61,3.78,3.85,3.64,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042024,2019,3.67,3.67,158.0,150.0,150.0,3.5,3.52,3.34,3.75,3.72,22.0,46.0,70.0,92.0,116.0,1,0,Tidak Tepat Waktu
192042026,2019,3.64,3.64,150.0,150.0,150.0,3.52,3.5,3.67,3.68,3.46,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042032,2019,3.5,3.5,162.0,150.0,150.0,3.32,3.56,3.38,3.63,3.31,22.0,46.0,70.0,94.0,116.0,1,0,Tidak Tepat Waktu
192042033,2019,3.69,3.69,150.0,150.0,150.0,3.62,3.61,3.77,3.85,3.47,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042036,2019,3.73,3.73,156.0,150.0,150.0,3.78,3.67,3.74,3.81,3.49,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192042037,2019,3.6,3.6,150.0,150.0,150.0,3.28,3.63,3.75,3.8,3.3,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042038,2019,3.69,3.69,152.0,150.0,150.0,3.36,3.57,3.71,3.82,3.72,22.0,46.0,70.0,92.0,116.0,1,0,Tidak Tepat Waktu
192042040,2019,3.7,3.7,156.0,150.0,150.0,3.62,3.67,3.71,3.7,3.53,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042042,2019,3.64,3.64,150.0,150.0,150.0,3.46,3.61,3.71,3.82,3.37,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042048,2019,3.56,3.56,158.0,150.0,150.0,3.46,3.61,3.36,3.44,3.34,22.0,46.0,70.0,92.0,114.0,1,0,Tidak Tepat Waktu
192042054,2019,3.69,3.69,152.0,150.0,150.0,3.17,3.68,3.68,3.79,3.78,22.0,46.0,70.0,92.0,116.0,1,0,Tidak Tepat Waktu
192042055,2019,3.8,3.8,150.0,150.0,150.0,3.65,3.7,3.77,3.87,3.89,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042056,2019,3.55,3.55,158.0,150.0,150.0,3.43,3.61,3.57,3.34,3.18,22.0,46.0,70.0,92.0,114.0,1,0,Tidak Tepat Waktu
192042058,2019,3.6,3.6,160.0,150.0,150.0,3.38,3.47,3.65,3.42,3.53,22.0,46.0,70.0,94.0,116.0,2,0,Tidak Tepat Waktu
192042059,2019,3.58,3.58,174.0,148.0,148.0,3.49,2.91,3.5,3.36,3.65,22.0,46.0,70.0,94.0,116.0,3,0,Tidak Tepat Waktu
192042061,2019,3.69,3.69,152.0,150.0,150.0,3.47,3.63,3.71,3.82,3.62,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192042062,2019,3.56,3.56,158.0,150.0,150.0,3.56,3.36,3.53,3.7,3.49,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
193012001,2019,3.65,3.65,157.0,147.0,147.0,3.76,3.09,3.64,3.57,3.78,23.0,47.0,71.0,95.0,116.0,2,0,Tidak Tepat Waktu
193012004,2019,3.89,3.89,147.0,147.0,147.0,3.94,3.92,3.85,3.91,3.8,23.0,47.0,71.0,93.0,114.0,0,0,Tidak Tepat Waktu
193012007,2019,3.82,3.82,153.0,147.0,147.0,3.82,3.75,3.88,3.84,3.71,23.0,47.0,71.0,93.0,114.0,0,0,Tidak Tepat Waktu
193012008,2019,3.73,3.73,166.0,147.0,147.0,3.81,2.71,3.77,2.12,3.68,23.0,47.0,71.0,95.0,116.0,8,0,Tidak Tepat Waktu
193012009,2019,3.79,3.79,165.0,147.0,147.0,3.49,3.64,3.8,3.9,3.76,23.0,47.0,71.0,93.0,114.0,3,0,Tidak Tepat Waktu
193022002,2019,3.83,3.83,161.0,153.0,153.0,3.89,3.81,3.88,3.61,3.86,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022004,2019,3.71,3.71,169.0,153.0,153.0,3.84,3.63,3.78,3.44,3.8,24.0,48.0,71.0,94.0,118.0,2,0,Tidak Tepat Waktu
193022005,2019,3.67,3.67,179.0,153.0,153.0,3.83,3.05,3.08,3.51,3.44,24.0,48.0,69.0,92.0,116.0,6,0,Tidak Tepat Waktu
193022006,2019,3.8,3.8,161.0,153.0,153.0,3.92,3.73,3.87,3.65,3.73,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022007,2019,3.66,3.66,177.0,153.0,153.0,3.75,3.48,3.78,2.9,3.38,24.0,48.0,69.0,92.0,116.0,5,0,Tidak Tepat Waktu
193022013,2019,3.74,3.74,167.0,153.0,153.0,3.73,3.63,3.79,3.61,3.86,24.0,48.0,71.0,94.0,118.0,1,0,Tidak Tepat Waktu
193022016,2019,3.72,3.72,161.0,153.0,153.0,3.71,3.66,3.71,3.7,3.8,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022018,2019,3.71,3.71,164.0,153.0,153.0,3.77,3.7,3.61,3.23,3.8,24.0,48.0,71.0,94.0,118.0,1,0,Tidak Tepat Waktu
193022020,2019,3.68,3.68,169.0,153.0,153.0,3.79,3.59,3.66,3.53,3.71,24.0,48.0,71.0,94.0,118.0,2,0,Tidak Tepat Waktu
193022023,2019,3.74,3.74,161.0,153.0,153.0,3.89,3.78,3.79,3.68,3.78,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022025,2019,3.89,3.89,161.0,153.0,153.0,3.87,3.78,3.92,3.96,3.94,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022029,2019,3.71,3.71,167.0,153.0,153.0,3.71,3.7,3.81,3.57,3.76,24.0,48.0,71.0,94.0,118.0,1,0,Tidak Tepat Waktu
193022037,2019,3.81,3.81,161.0,153.0,153.0,3.89,3.81,3.79,3.72,3.9,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022040,2019,3.72,3.72,164.0,153.0,153.0,3.73,3.56,3.66,3.12,3.82,24.0,48.0,71.0,94.0,118.0,1,0,Tidak Tepat Waktu
193022042,2019,3.63,3.63,167.0,153.0,153.0,3.68,3.63,3.53,3.0,3.67,24.0,48.0,71.0,94.0,118.0,1,0,Tidak Tepat Waktu
193022045,2019,3.66,3.66,164.0,153.0,153.0,3.84,3.48,3.65,3.1,3.67,24.0,48.0,71.0,94.0,118.0,1,0,Tidak Tepat Waktu
193022047,2019,3.76,3.76,161.0,153.0,153.0,3.84,3.75,3.73,3.71,3.82,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022048,2019,3.95,3.95,161.0,153.0,153.0,3.95,3.91,3.93,3.98,3.96,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022049,2019,3.75,3.75,161.0,153.0,153.0,3.74,3.7,3.79,3.69,3.82,24.0,48.0,71.0,94.0,118.0,0,0,Tidak Tepat Waktu
193022054,2019,3.57,3.57,140.0,152.0,152.0,3.64,2.84,3.46,3.67,3.5,24.0,49.0,73.0,97.0,99.0,1,0,Tidak Tepat Waktu
193022055,2019,3.65,3.65,170.0,153.0,153.0,3.59,3.56,3.62,3.33,3.67,24.0,48.0,71.0,94.0,118.0,2,0,Tidak Tepat Waktu
193032001,2019,3.84,3.84,155.0,147.0,147.0,3.86,3.84,3.79,3.69,3.83,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193032002,2019,3.71,3.71,155.0,147.0,147.0,3.61,3.75,3.78,3.64,3.74,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193032003,2019,3.74,3.74,155.0,147.0,147.0,3.7,3.67,3.77,3.64,3.69,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193032005,2019,3.51,3.51,172.0,147.0,147.0,3.53,3.66,0.91,3.71,3.51,24.0,48.0,71.0,91.0,114.0,8,0,Tidak Tepat Waktu
193032007,2019,3.63,3.63,175.0,147.0,147.0,3.62,3.05,3.72,3.15,3.5,24.0,48.0,71.0,95.0,115.0,5,0,Tidak Tepat Waktu
193032009,2019,3.58,3.58,175.0,147.0,147.0,3.43,2.57,3.71,3.36,3.59,24.0,48.0,71.0,95.0,115.0,6,0,Tidak Tepat Waktu
193032010,2019,3.64,3.64,161.0,147.0,147.0,3.06,2.61,3.72,3.55,3.45,24.0,46.0,69.0,93.0,115.0,6,0,Tidak Tepat Waktu
193032012,2019,3.85,3.85,147.0,147.0,147.0,3.93,3.78,3.76,3.74,3.94,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193032013,2019,3.74,3.74,165.0,147.0,147.0,3.7,3.74,3.73,3.83,3.36,24.0,48.0,71.0,91.0,111.0,3,0,Tidak Tepat Waktu
193032015,2019,3.5,3.5,167.0,147.0,147.0,3.1,2.96,3.71,3.09,3.18,24.0,48.0,71.0,95.0,117.0,6,0,Tidak Tepat Waktu
193032018,2019,3.81,3.81,147.0,147.0,147.0,3.89,3.86,3.76,3.73,3.73,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193032020,2019,3.74,3.74,155.0,147.0,147.0,3.7,3.71,3.7,3.81,3.81,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193032021,2019,3.8,3.8,147.0,147.0,147.0,3.84,3.82,3.71,3.74,3.87,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193032022,2019,3.69,3.69,155.0,147.0,147.0,3.66,3.75,3.76,3.73,3.64,24.0,48.0,71.0,91.0,111.0,0,0,Tidak Tepat Waktu
193042002,2019,3.73,3.73,149.0,149.0,149.0,3.74,3.72,3.7,3.75,3.77,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042004,2019,3.74,3.74,149.0,149.0,149.0,3.82,3.78,3.75,3.69,3.67,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042007,2019,3.67,3.67,157.0,149.0,149.0,3.6,3.79,3.58,3.51,3.6,20.0,42.0,66.0,88.0,111.0,1,0,Tidak Tepat Waktu
193042008,2019,3.68,3.68,155.0,149.0,149.0,3.81,3.56,3.66,3.62,3.63,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042009,2019,3.74,3.74,149.0,149.0,149.0,3.67,3.78,3.76,3.5,3.8,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042010,2019,3.83,3.83,149.0,149.0,149.0,3.92,3.78,3.77,3.79,3.87,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042011,2019,3.9,3.9,149.0,149.0,149.0,3.87,3.85,3.88,3.94,3.91,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042012,2019,3.66,3.66,151.0,149.0,149.0,3.57,3.59,3.64,3.69,3.53,20.0,42.0,66.0,88.0,111.0,1,0,Tidak Tepat Waktu
193042013,2019,3.65,3.65,157.0,149.0,149.0,3.72,3.72,3.63,3.59,3.6,20.0,42.0,66.0,88.0,111.0,1,0,Tidak Tepat Waktu
193042014,2019,3.92,3.92,149.0,149.0,149.0,3.92,3.91,3.87,3.98,3.97,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042015,2019,3.9,3.9,149.0,149.0,149.0,3.9,3.9,3.87,3.84,3.97,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042018,2019,3.71,3.71,155.0,149.0,149.0,3.67,3.78,3.75,3.72,3.68,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042019,2019,3.69,3.69,159.0,149.0,149.0,3.6,3.64,3.34,3.72,3.73,20.0,42.0,66.0,88.0,111.0,1,0,Tidak Tepat Waktu
193042021,2019,3.74,3.74,149.0,149.0,149.0,3.74,3.72,3.78,3.53,3.75,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042022,2019,3.78,3.78,147.0,147.0,147.0,3.79,3.9,3.63,3.71,3.89,20.0,42.0,66.0,86.0,109.0,0,0,Tidak Tepat Waktu
193042025,2019,3.68,3.68,151.0,149.0,149.0,3.82,3.67,3.66,3.48,3.73,20.0,42.0,66.0,88.0,111.0,1,0,Tidak Tepat Waktu
193042027,2019,3.74,3.74,149.0,149.0,149.0,3.79,3.76,3.69,3.65,3.68,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042028,2019,3.81,3.81,149.0,149.0,149.0,3.8,3.78,3.75,3.87,3.87,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042030,2019,3.72,3.72,157.0,149.0,149.0,3.62,3.78,3.75,3.72,3.55,20.0,42.0,66.0,88.0,111.0,1,0,Tidak Tepat Waktu
193042032,2019,3.8,3.8,159.0,149.0,149.0,3.79,3.7,3.79,3.88,3.5,20.0,42.0,66.0,88.0,111.0,2,0,Tidak Tepat Waktu
193042033,2019,3.65,3.65,159.0,147.0,147.0,3.17,3.62,3.65,3.58,3.63,20.0,42.0,66.0,88.0,111.0,3,0,Tidak Tepat Waktu
193042034,2019,3.7,3.7,147.0,147.0,147.0,3.7,3.68,3.7,3.52,3.74,20.0,42.0,66.0,86.0,109.0,0,0,Tidak Tepat Waktu
193042036,2019,3.81,3.81,149.0,149.0,149.0,3.84,3.85,3.8,3.8,3.79,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042037,2019,3.81,3.81,159.0,149.0,149.0,3.89,3.68,3.83,3.68,3.73,20.0,42.0,66.0,90.0,113.0,2,0,Tidak Tepat Waktu
193042038,2019,3.68,3.68,149.0,149.0,149.0,3.67,3.68,3.72,3.61,3.68,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042042,2019,3.82,3.82,149.0,149.0,149.0,3.79,3.78,3.82,3.88,3.81,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042043,2019,3.81,3.81,155.0,149.0,149.0,3.9,3.72,3.77,3.77,3.74,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042044,2019,3.78,3.78,149.0,149.0,149.0,3.77,3.84,3.73,3.76,3.82,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042045,2019,3.76,3.76,155.0,149.0,149.0,3.7,3.81,3.72,3.76,3.77,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193042046,2019,3.69,3.69,155.0,147.0,147.0,3.65,3.7,3.65,3.71,3.68,20.0,42.0,66.0,86.0,109.0,1,0,Tidak Tepat Waktu
193042049,2019,3.84,3.84,149.0,149.0,149.0,3.8,3.82,3.83,3.91,3.83,20.0,42.0,66.0,88.0,111.0,0,0,Tidak Tepat Waktu
193052001,2019,3.63,3.63,134.0,147.0,147.0,3.85,3.59,3.09,2.74,3.54,23.0,47.0,71.0,94.0,104.0,5,0,Tepat Waktu
193052002,2019,3.8,3.8,154.0,148.0,148.0,3.77,3.77,3.8,3.79,3.79,21.0,40.0,62.0,86.0,109.0,1,1,Tidak Tepat Waktu
193052003,2019,3.86,3.86,154.0,148.0,148.0,3.79,3.75,3.83,3.93,3.95,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052004,2019,3.74,3.74,160.0,148.0,148.0,3.68,3.7,3.65,3.75,3.77,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052005,2019,3.56,3.56,167.0,151.0,151.0,3.33,3.59,3.64,3.48,3.63,21.0,40.0,62.0,86.0,109.0,3,0,Tidak Tepat Waktu
193052006,2019,3.79,3.79,154.0,148.0,148.0,3.5,3.77,3.87,3.87,3.87,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052008,2019,3.89,3.89,148.0,148.0,148.0,3.74,3.87,3.87,3.92,4.0,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052009,2019,3.85,3.85,160.0,148.0,148.0,3.77,3.8,3.83,3.81,3.94,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052010,2019,3.76,3.76,154.0,148.0,148.0,3.74,3.8,3.68,3.73,3.79,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052011,2019,3.81,3.81,160.0,148.0,148.0,3.76,3.63,3.83,3.76,4.0,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052012,2019,3.41,3.41,160.0,148.0,148.0,3.27,2.99,3.68,3.55,2.37,21.0,40.0,62.0,86.0,109.0,3,0,Tidak Tepat Waktu
193052013,2019,3.78,3.78,160.0,148.0,148.0,3.76,3.77,3.77,3.77,3.83,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052015,2019,3.85,3.85,160.0,148.0,148.0,3.69,3.8,3.8,3.93,3.94,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052016,2019,3.64,3.64,160.0,148.0,148.0,3.42,3.47,3.58,3.7,3.7,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052017,2019,3.81,3.81,160.0,148.0,148.0,3.84,3.77,3.83,3.79,3.87,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052019,2019,3.78,3.78,160.0,148.0,148.0,3.76,3.73,3.84,3.73,3.77,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052020,2019,3.77,3.77,154.0,148.0,148.0,3.55,3.73,3.67,3.8,3.87,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052021,2019,3.84,3.84,160.0,148.0,148.0,3.9,3.78,3.81,3.77,3.88,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052025,2019,3.63,3.63,154.0,148.0,148.0,3.52,3.7,3.64,3.75,3.55,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052028,2019,3.56,3.56,154.0,148.0,148.0,3.31,3.43,3.4,3.66,3.67,21.0,40.0,62.0,84.0,107.0,0,0,Tidak Tepat Waktu
193052030,2019,3.75,3.75,160.0,148.0,148.0,3.63,3.7,3.81,3.83,3.74,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193052032,2019,3.74,3.74,154.0,148.0,148.0,3.58,3.66,3.69,3.76,3.89,21.0,40.0,62.0,86.0,109.0,0,0,Tidak Tepat Waktu
193062001,2019,3.77,3.77,156.0,146.0,146.0,3.76,3.78,3.3,3.86,3.79,20.0,42.0,62.0,85.0,108.0,4,0,Tidak Tepat Waktu
193062002,2019,3.77,3.77,150.0,146.0,146.0,3.77,3.76,3.68,3.88,3.6,20.0,42.0,62.0,85.0,108.0,2,0,Tidak Tepat Waktu
193062003,2019,3.75,3.75,152.0,146.0,146.0,3.72,3.78,3.78,3.86,3.61,20.0,42.0,62.0,85.0,108.0,0,0,Tidak Tepat Waktu
193062004,2019,3.82,3.82,152.0,146.0,146.0,3.81,3.73,3.73,3.9,3.87,20.0,42.0,62.0,85.0,108.0,0,0,Tidak Tepat Waktu
193062005,2019,3.83,3.83,152.0,146.0,146.0,3.82,3.78,3.7,3.9,3.87,20.0,42.0,62.0,85.0,108.0,0,0,Tidak Tepat Waktu
193062009,2019,3.83,3.83,146.0,146.0,146.0,3.77,3.72,3.73,3.9,3.96,20.0,42.0,62.0,85.0,108.0,0,0,Tidak Tepat Waktu
193062010,2019,3.86,3.86,146.0,146.0,146.0,3.79,3.81,3.86,3.9,3.94,20.0,42.0,62.0,85.0,108.0,0,0,Tidak Tepat Waktu
193062012,2019,3.78,3.78,146.0,146.0,146.0,3.79,3.63,3.75,3.9,3.91,20.0,42.0,62.0,85.0,108.0,0,0,Tidak Tepat Waktu
193062014,2019,3.78,3.78,152.0,146.0,146.0,3.29,3.76,3.57,3.88,3.85,20.0,42.0,64.0,87.0,110.0,3,0,Tidak Tepat Waktu
193062015,2019,3.82,3.82,148.0,146.0,146.0,3.79,3.43,0.0,3.88,3.87,20.0,42.0,42.0,65.0,88.0,1,0,Tidak Tepat Waktu
193062016,2019,3.69,3.69,152.0,146.0,146.0,3.57,3.47,3.65,3.88,3.63,20.0,42.0,62.0,85.0,108.0,0,0,Tidak Tepat Waktu
193062017,2019,3.82,3.82,160.0,146.0,146.0,3.69,3.57,3.54,3.88,3.77,20.0,42.0,62.0,85.0,108.0,4,0,Tidak Tepat Waktu
193082002,2019,3.71,3.71,152.0,146.0,146.0,3.69,3.62,3.74,3.58,3.68,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082003,2019,3.64,3.64,150.0,146.0,146.0,3.46,3.58,3.68,3.55,3.67,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082004,2019,3.73,3.73,148.0,146.0,146.0,3.76,3.15,3.77,3.69,3.63,23.0,45.0,68.0,91.0,115.0,1,0,Tidak Tepat Waktu
193082005,2019,3.53,3.53,156.0,146.0,146.0,3.34,3.43,3.45,3.52,3.59,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082006,2019,3.69,3.69,158.0,146.0,146.0,3.63,3.67,3.63,3.58,3.68,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082008,2019,3.67,3.67,160.0,146.0,146.0,3.66,3.53,3.72,3.58,3.73,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082013,2019,3.51,3.51,166.0,148.0,148.0,3.14,2.74,3.42,3.46,3.56,23.0,45.0,66.0,89.0,112.0,4,0,Tidak Tepat Waktu
193082014,2019,3.7,3.7,146.0,146.0,146.0,3.68,3.67,3.79,3.53,3.63,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082017,2019,3.72,3.72,156.0,146.0,146.0,3.63,3.72,3.8,3.55,3.67,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082018,2019,3.76,3.76,152.0,146.0,146.0,3.71,3.72,3.82,3.69,3.67,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082019,2019,3.67,3.67,152.0,146.0,146.0,3.62,3.67,3.74,3.63,3.57,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082020,2019,3.78,3.78,148.0,148.0,148.0,3.81,3.94,3.68,3.65,3.66,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082021,2019,3.74,3.74,156.0,148.0,148.0,3.58,3.75,3.81,3.58,3.78,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082022,2019,3.61,3.61,162.0,148.0,148.0,3.68,3.58,3.49,3.5,3.67,23.0,45.0,68.0,91.0,115.0,1,0,Tidak Tepat Waktu
193082023,2019,3.62,3.62,152.0,146.0,146.0,3.58,3.53,3.65,3.55,3.63,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082025,2019,3.71,3.71,152.0,148.0,148.0,3.71,3.79,3.66,3.55,3.63,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
193082029,2019,3.71,3.71,156.0,146.0,146.0,3.75,3.82,3.72,3.55,3.66,23.0,45.0,68.0,91.0,115.0,0,0,Tidak Tepat Waktu
